"TIME.sk","CONFIRMED.sk","RECOVERED.sk","DEATHS.sk","ACTIVE.sk","DATE.spb","CONFIRMED.spb","RECOVERED.spb","ACTIVE.spb","IN_HOSPITALS.spb","HOSPITALIZED_TODAY.spb","PCR_TESTS","V1.CS","V1.TODAY","V2.CS","V2.TODAY","V.REMAINING","DESIGNATED_BEDS","VENT","VR1.CS","VR1.TODAY","VR2.CS","VR2.TODAY","FREE_BEDS","OCCUPIED_BEDS_CALCULATED","WEEKLY.REPORTS.BEDS_OCCUPIED.hard","WEEKLY.REPORTS.BEDS_OCCUPIED.mid","WEEKLY.REPORTS.BEDS_OCCUPIED.lite","WEEKLY.REPORTS.BEDS_FREE","WEEKDAY.num","WEEKDAY.ru","WEEKDAY.en"
"2021-03-06 10:40:00",975,2750,39,48149,"2021-03-06",1251,2750,25300,3388,436,23052,282668,2615,151389,4503,65874,6924,NA,NA,NA,NA,NA,1890,5034,NA,NA,NA,NA,6,"сб","Sat"
"2021-03-07 10:40:00",968,1402,37,47678,"2021-03-07",375,1402,24674,3360,357,19005,283625,957,153144,1755,64917,6924,207,NA,NA,NA,NA,1845,5079,1264,3451,119,1688,7,"вс","Sun"
"2021-03-08 10:40:00",956,1411,43,47180,"2021-03-08",377,1411,NA,NA,248,12608,284395,770,155706,2562,64147,6924,212,NA,NA,NA,NA,1779,5145,NA,NA,NA,NA,1,"пн","Mon"
"2021-03-09 11:00:00",941,1372,42,46707,"2021-03-09",285,1372,24279,3323,191,5915,288855,4460,167235,11529,59687,6924,199,NA,NA,NA,NA,1747,5177,NA,NA,NA,NA,2,"вт","Tue"
"2021-03-10 11:20:00",959,2749,52,44865,"2021-03-10",1179,2749,24049,3374,231,10740,294706,5851,176918,9683,53836,6756,NA,NA,NA,NA,NA,1676,5080,NA,NA,NA,NA,3,"ср","Wed"
"2021-03-11 11:00:00",961,2805,40,42981,"2021-03-11",1063,2805,23526,3395,352,19164,299771,5065,185827,8909,48771,6756,215,NA,NA,NA,NA,1845,4911,NA,NA,NA,NA,4,"чт","Thu"
"2021-03-12 11:00:00",957,2861,46,41031,"2021-03-12",1262,2861,22517,3341,369,22946,305182,5411,195382,9555,43360,6756,NA,NA,NA,NA,NA,2039,4717,NA,NA,NA,NA,5,"пт","Fri"
"2021-03-13 11:00:00",943,2326,46,39602,"2021-03-13",1362,2326,21664,3270,344,25425,306878,1696,200575,5193,41664,6756,NA,NA,NA,NA,NA,1935,4821,NA,NA,NA,NA,6,"сб","Sat"
"2021-03-14 12:20:00",937,841,37,39661,"2021-03-14",307,841,21165,3257,374,20691,307609,731,202069,1494,40933,6756,207,NA,NA,NA,NA,1875,4881,1777,3249,108,1820,7,"вс","Sun"
"2021-03-15 11:10:00",933,684,45,39865,"2021-03-15",361,684,NA,NA,226,11891,311530,3921,207568,5499,37012,6756,NA,NA,NA,NA,NA,1895,4861,NA,NA,NA,NA,1,"пн","Mon"
"2021-03-16 11:00:00",916,1174,42,39565,"2021-03-16",979,1174,20859,3291,253,12520,315693,4163,210920,3352,32849,6248,202,NA,NA,NA,NA,1530,4718,NA,NA,NA,NA,2,"вт","Tue"
"2021-03-17 11:00:00",927,997,30,39465,"2021-03-17",737,997,20489,3255,337,18778,319463,3770,217626,6706,29079,6248,200,NA,NA,NA,NA,1606,4642,NA,NA,NA,NA,3,"ср","Wed"
"2021-03-18 11:10:00",918,2041,33,38309,"2021-03-18",1500,2041,20012,3100,363,26317,322794,3331,225294,7668,25748,6248,NA,NA,NA,NA,NA,1689,4559,NA,NA,NA,NA,4,"чт","Thu"
"2021-03-19 11:15:00",921,2027,38,37165,"2021-03-19",1229,2027,19291,3137,308,24315,326049,3255,233119,7825,22493,6248,NA,NA,NA,NA,NA,1754,4494,NA,NA,NA,NA,5,"пт","Fri"
"2021-03-20 11:00:00",899,1073,36,36955,"2021-03-20",841,1073,18592,3072,362,24330,327587,1538,236187,3068,35255,6248,187,NA,NA,NA,NA,1800,4448,NA,NA,NA,NA,6,"сб","Sat"
"2021-03-21 11:00:00",881,291,37,37508,"2021-03-21",379,291,18432,3068,327,20722,328615,1028,237044,857,34227,6248,189,NA,NA,NA,NA,1704,4544,1187,2941,139,1579,7,"вс","Sun"
"2021-03-22 11:15:00",865,245,35,38093,"2021-03-22",270,245,NA,NA,226,11245,332322,3707,243738,6694,31720,6248,189,NA,NA,NA,NA,1679,4569,NA,NA,NA,NA,1,"пн","Mon"
"2021-03-23 11:10:00",812,1363,42,37500,"2021-03-23",1130,1363,18423,3149,224,12150,336769,4447,250563,6825,27273,6248,191,NA,NA,NA,NA,1741,4507,NA,NA,NA,NA,2,"вт","Tue"
"2021-03-24 11:10:00",807,705,35,37567,"2021-03-24",904,705,18205,3171,327,18731,341316,4547,257424,6861,34526,6248,183,NA,NA,NA,NA,1818,4430,NA,NA,NA,NA,3,"ср","Wed"
"2021-03-25 11:15:00",804,1273,37,37061,"2021-03-25",1090,1273,18076,3129,308,22521,346914,5598,263529,6105,46048,6248,191,NA,NA,NA,NA,1889,4359,NA,NA,NA,NA,4,"чт","Thu"
"2021-03-26 11:10:00",782,1615,36,36192,"2021-03-26",1054,1615,17906,3101,313,21025,354154,7240,269494,5965,55688,6248,187,NA,NA,NA,NA,1959,4289,NA,NA,NA,NA,5,"пт","Fri"
"2021-03-27 11:10:00",749,1192,32,35717,"2021-03-27",1164,1192,17633,3108,334,20236,358131,3977,271699,2205,51711,6248,174,NA,NA,NA,NA,1949,4299,NA,NA,NA,NA,6,"сб","Sat"
"2021-03-28 11:00:00",701,780,33,35605,"2021-03-28",296,160,17340,3061,323,18533,359843,1712,272319,620,49999,6248,173,NA,NA,NA,NA,1851,4397,1152,2818,119,1757,7,"вс","Sun"
"2021-03-29 11:25:00",697,713,30,35559,"2021-03-29",161,135,NA,NA,197,12853,368057,8214,274342,2203,45685,5347,181,NA,NA,NA,NA,878,4469,NA,NA,NA,NA,1,"пн","Mon"
"2021-03-30 11:15:00",719,1061,36,35181,"2021-03-30",1130,1061,17246,3105,221,12351,376357,8300,278720,4378,55085,5347,169,NA,NA,NA,NA,875,4472,NA,NA,NA,NA,2,"вт","Tue"
"2021-03-31 11:00:00",715,978,37,34881,"2021-03-31",746,978,17045,3135,363,NA,384078,7721,284106,5386,62064,5347,NA,NA,NA,NA,NA,909,4438,NA,NA,NA,NA,3,"ср","Wed"
"2021-04-01 11:15:00",710,1101,31,34459,"2021-04-01",918,1101,16804,3050,333,23601,392126,8084,289240,5134,73716,5347,164,NA,NA,NA,NA,1009,4338,NA,NA,NA,NA,4,"чт","Thu"
"2021-04-02 11:15:00",708,1037,29,34101,"2021-04-02",860,1054,16496,3027,324,22405,401057,8931,294321,5071,64785,5347,167,NA,NA,NA,NA,987,4360,NA,NA,NA,NA,5,"пт","Fri"
"2021-04-03 11:00:00",717,1019,36,33763,"2021-04-03",800,1019,16372,3021,323,22979,405074,4017,296101,1780,60768,5347,172,NA,NA,NA,NA,972,4375,NA,NA,NA,NA,6,"сб","Sat"
"2021-04-04 11:00:00",711,955,28,33491,"2021-04-04",272,189,16379,3016,343,19542,406838,1764,296742,641,59004,5347,179,NA,NA,NA,NA,915,4432,1175,2819,123,828,7,"вс","Sun"
"2021-04-05 11:00:00",707,816,27,33355,"2021-04-05",209,216,NA,NA,205,12591,414934,8096,301006,4264,61408,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2021-04-06 11:15:00",702,1342,31,32684,"2021-04-06",1060,1342,16349,3019,259,12361,423594,8660,304905,3899,69848,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2021-04-07 11:10:00",705,939,36,32414,"2021-04-07",851,939,16222,3068,342,17869,432606,9012,308784,3879,60836,5273,178,NA,NA,NA,NA,844,4429,NA,NA,NA,NA,3,"ср","Wed"
"2021-04-08 11:10:00",695,938,33,32138,"2021-04-08",875,938,16120,2999,298,23095,441581,8975,311912,3128,77461,5273,NA,NA,NA,NA,NA,884,4389,NA,NA,NA,NA,4,"чт","Thu"
"2021-04-09 11:00:00",703,929,30,31882,"2021-04-09",893,929,16001,2978,287,21648,450728,9147,315041,3129,82284,5273,176,NA,NA,NA,NA,947,4326,NA,NA,NA,NA,5,"пт","Fri"
"2021-04-10 11:00:00",699,953,31,31597,"2021-04-10",958,953,15908,2875,299,21088,454890,4162,316472,1431,78122,5273,157,NA,NA,NA,NA,984,4289,NA,NA,NA,NA,6,"сб","Sat"
"2021-04-11 11:00:00",694,68,19,32204,"2021-04-11",162,68,15918,2802,328,18056,456549,1659,317495,1023,176063,5273,176,NA,NA,NA,NA,918,4355,1080,2825,110,856,7,"вс","Sun"
"2021-04-12 11:00:00",706,252,34,32624,"2021-04-12",177,252,NA,NA,199,11153,463705,7156,321232,3737,188707,5273,165,NA,NA,NA,NA,899,4374,NA,NA,NA,NA,1,"пн","Mon"
"2021-04-13 11:20:00",701,1194,30,32101,"2021-04-13",951,1194,15906,2816,188,12542,471559,7854,325806,4574,180853,5273,167,NA,NA,NA,NA,1011,4262,NA,NA,NA,NA,2,"вт","Tue"
"2021-04-14 11:10:00",712,977,28,31808,"2021-04-14",859,977,15704,2842,274,18671,479424,7865,330302,4496,72788,5273,169,NA,NA,NA,NA,1056,4217,NA,NA,NA,NA,3,"ср","Wed"
"2021-04-15 11:10:00",719,1456,27,31044,"2021-04-15",939,1456,15594,2848,299,23012,487411,7987,335844,5542,108151,5273,163,NA,NA,NA,NA,1112,4161,NA,NA,NA,NA,4,"чт","Thu"
"2021-04-16 11:10:00",704,419,30,31299,"2021-04-16",770,419,15129,2869,292,20538,495390,7979,342752,6908,230822,5273,153,NA,NA,NA,NA,1156,4117,NA,NA,NA,NA,5,"пт","Fri"
"2021-04-17 11:00:00",701,746,32,31222,"2021-04-17",933,746,15171,2828,291,22627,498558,3168,346220,3468,227654,5273,156,NA,NA,NA,NA,1207,4066,NA,NA,NA,NA,6,"сб","Sat"
"2021-04-18 11:10:00",695,163,29,31725,"2021-04-18",167,163,15232,2804,317,18082,499808,1250,347756,1536,226404,5273,156,NA,NA,NA,NA,1109,4164,1096,2647,109,1019,7,"вс","Sun"
"2021-04-19 11:10:00",692,332,26,32059,"2021-04-19",178,332,NA,NA,213,11162,505902,6094,355950,8194,116960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
